0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
0.0,0.07056404570673931,1.440813653929648,0.22267206136180084,0.2845253805626443,0.21021132930803177,0.23767514095964004,0.3662365458761421,0.39006529675586155,0.506447810697829,0.22414063843732276,0.3796670519790065,0.2212905461771799,0.35641570070253087,0.3177411894582123,0.17114509274654321,0.22487880914176533,0.20202786621588484,0.28425312064960356,1.077730442033081,0.8032138892469606,0.09106545239956049,0.21250789161130718,0.2170472006573754,0.12312108369121091,0.12562354546734625,0.11944499318951719,0.11705937447670958,0.14275585659803874,0.18955778288224126,0.233550973344446,0.23711207787409325,0.23523811774924638,0.27698827882665045,0.29220224900194425,0.12850412724030155,0.773967353708291,0.1489292111378287,0.13905547702049556,2.3414850400308103,0.16543939439189093,0.245403217768694,0.23482662240473526,1.0453374379021703,0.08712267442862852,0.0894292998291946,0.21000851851651572,1.78316250112478,0.7890059203890066,0.8505874588728219,1.985711772649736,1.2573896046424953,2.38800462286666,0.20747199740851677,1.9555647551956963,1.0983564307181013,1.4958832313047088,1.8926786824575517,1.830834523720918,2.503820405168301,2.316988909756151,0.962616485477933,1.4240904794675446,2.1582323410427513,2.294411942597206,0.7905375182624681,2.0372351233187405,0.9549766235627606,1.5811538993298682,0.14512834170735456,0.8779706015769755,2.719230365296636,0.8734168803553563,2.5363671465002775,1.794718788960686,1.0031073258262813,1.4783380039656309,1.4632562945248677,1.5103914545863026,3.526881136615694,4.215821396000919,3.968580636242311,2.113123698772498,3.4082848211647803,2.7571092999638322,1.9836958701232041,1.9403395727035038,3.5564445930763693,3.6630095514929555,3.301845120993755,3.343965504430409,3.66213376751042,4.044020815664327,3.449372499980413
0.07056404570681706,0.0,1.3706885293795457,0.15992859738016757,0.21489196756713572,0.14382851410365527,0.16715760347193706,0.2961705989504757,0.31951944726918025,0.4729478513851551,0.15739508737046862,0.30911399241268106,0.15567209204272853,0.28643467741835527,0.2682003060259653,0.2409594772740579,0.15448394970901083,0.14774055474071615,0.23411589627153473,1.146760074112719,0.8254882999975076,0.03980359014082531,0.1431476354198423,0.1466612186151194,0.05282813157645594,0.05535327755088587,0.052097652244030145,0.04660969126572812,0.07390591472182062,0.11902609145691494,0.16298698894063401,0.1665488167725299,0.1649465362855161,0.2068934481790447,0.3626992717836162,0.061167422975733535,0.8388849829307831,0.08027849290688586,0.07008995643072966,2.2870176266978754,0.2359905341198336,0.3159618350404805,0.30518065117760246,1.0922645560159032,0.019572074157467985,0.022604112814394325,0.14002599800541343,1.7310348472793375,0.8572770187283344,0.9168656070814761,1.9156131395739024,1.3273313946114347,2.318160232027168,0.13877185840178444,1.896205256499505,1.1068006058865454,1.445236615557355,1.8339724089362424,1.879852191138561,2.4370110463080055,2.2468475406154496,0.9719470386085269,1.3539310816450234,2.0889591030843317,2.2240272697305317,0.8545988439471764,2.09347274188923,1.0253965613382998,1.6360128025201324,0.09001111430211003,0.9160154995383839,2.778012240975571,0.9437145930856011,2.577886389667102,1.8442113079189557,1.0715568221400336,1.5390112060548458,1.523523344091157,1.5708515725923688,3.5448907383074273,4.232102720414036,3.9684586726969613,2.0430883044694332,3.4784890069089722,2.8243128402244526,2.0358214499744203,1.9930802439002975,3.5556434518436135,3.7300213131077915,3.3720768515148665,3.4138964768529587,3.6797215298085475,4.043390936117726,3.465211143400201
1.4408136539297003,1.3706885293794084,0.0,1.2506502693358452,1.1672528607371047,1.2491743914423576,1.2058916435224454,1.085895626633016,1.052829118572588,1.3038223665608522,1.2358230371412224,1.0651455321657974,1.2422078388414513,1.0961732854822461,1.2455747828658843,1.6058988436095258,1.219602002489631,1.290166175332005,1.2588487984435304,2.4861702202560743,1.8968468260592601,1.3633976370652177,1.2366720448761084,1.227325809120045,1.319546006508969,1.31715701693954,1.3273840794291631,1.3250858602678803,1.3036464907612482,1.2531771132652967,1.2089441354336887,1.2055034885348164,1.210230593293945,1.171227369815222,1.730010226635898,1.3192372686913214,2.144827258214338,1.2982908723467557,1.3018910863562976,1.3710789553229301,1.6057046412697225,1.6846343030115472,1.6755964480389114,2.313741464903401,1.3563906338099816,1.3547271133482386,1.2363796942542604,1.344200521043065,2.194004050815273,2.2318749610040505,0.5449406977982619,2.678011404419224,0.9490473057503076,1.2340932944961334,0.9123471821570329,1.7935360134202742,0.9320043170611756,0.8904405272781312,2.9327642390857873,1.1379810719198058,0.8761771708516563,1.7227861264607076,0.017857186757177235,0.7310127069188315,0.856481278112156,2.1520081055776816,3.2326423550541104,2.386995133551854,2.8937639006491893,1.324686251635104,2.0898184394794357,4.050181472845501,2.3034542179664323,3.4743267862287914,2.906141884338676,2.4051466682084333,2.7631997156317283,2.7434666234091942,2.790858290668792,3.9910975309218095,4.610148441442005,4.057434028464725,0.6726143218065276,4.8266060823238055,4.1780799285935615,3.2537107304800483,3.218613990330705,3.6598651894273075,5.008588038519413,4.721205863976668,4.754788423618173,4.110279631693553,4.118252999536009,3.8783430713318157
0.22267206136172543,0.1599285973802101,1.2506502693359365,0.0,0.08911693838025862,0.027440406412764917,0.08511678695225885,0.16557006660916634,0.2071794835392062,0.34945475249098956,0.02723823342862814,0.19172129586777706,0.01866967187424592,0.1553461397064388,0.1261973438532095,0.3914055475540395,0.07559481238404375,0.04256043665980819,0.09568960432276369,1.2973816319809248,0.8080843900497359,0.1316864610358963,0.05418009530667619,0.07423175155327383,0.11418009214756533,0.1120281181451346,0.1082441992991587,0.1204584489513644,0.09050697556197242,0.0830172818933068,0.09028301434672803,0.09081875819765807,0.07469442951076567,0.09139034990772667,0.5072372855992356,0.09950938711999842,0.9965913273130702,0.08445425189866415,0.12661104388565583,2.2443298239622798,0.3797909771811218,0.459556339935809,0.44413943886954854,1.1324818343759704,0.14040273743977927,0.13745203192108382,0.06416451451982941,1.5741183488891783,1.0102117581849706,1.0731669147659593,1.7946167882743551,1.4736840617960703,2.199688596849141,0.12474047433508513,1.8365738996839729,1.21816667555061,1.4196288318068537,1.7771931572207065,2.0361842610953405,2.340992709186773,2.1247882179525877,1.0858741876925169,1.233448212317952,1.9764320857272075,2.0979685749566297,1.0129531117565878,2.2530344957219737,1.167838447444159,1.6955172360153723,0.07988507806371382,0.9352470238433098,2.847488606503307,1.0877968775746216,2.728004896555651,2.00085076866469,1.2239217687391968,1.6987998097399835,1.6833724660040097,1.7306756492584512,3.66509138937401,4.349221937969456,4.057674583649689,1.9227201376934584,3.6219400979387273,2.929514944248388,2.084923456983744,2.0442656683614806,3.6439824706984663,3.88509095727812,3.5152761006681743,3.5595474494366806,3.7991871328447844,4.131597359345951,3.5821348517811455
0.2845253805626711,0.21489196756707263,1.1672528607370012,0.08911693838028366,0.0,0.08206927479052596,0.05497472336159903,0.08245581215910068,0.11846041536451983,0.39010750669692407,0.06917818168086949,0.10364669581814974,0.07648446986123958,0.07236055642968917,0.1719851308738253,0.4556150627453604,0.06329238720180545,0.13165506004666716,0.15383065204848914,1.3616313123454036,0.8884100490646019,0.1988914893485409,0.07206217365980219,0.07053817951531469,0.1621633342509788,0.15963054648847724,0.1653972910548857,0.16856199500571306,0.14180959682777955,0.09878121922612526,0.06244064743907031,0.05928873059936087,0.05229145618309782,0.013864808759148554,0.5761104559383079,0.1565176350376966,1.0504076796126145,0.13572794267504626,0.15652396849761246,2.1575338988923067,0.4485597384341019,0.5288658270104624,0.5159794457230976,1.2208246403740832,0.19740665411192462,0.19511236059050333,0.07504432488849841,1.5539264078883528,1.0718830425355848,1.12981248231483,1.7118064349325832,1.5419125946696535,2.1161930540852243,0.11072047760773338,1.7481102588734982,1.1955589784588498,1.3364198764186268,1.6889808101675736,2.0605682328645796,2.2530111551230614,2.0424375116714057,1.0660435546490403,1.150182942620096,1.8912591073722502,2.017098968138485,1.0650485008209172,2.2887975414495094,1.238887747856792,1.7845829820804173,0.1574688404577921,1.0217454284996792,2.936596266843511,1.1576658154194035,2.7399586549653674,2.026039883537468,1.2862251738816028,1.7432815309120633,1.7271184025141704,1.7747148623970737,3.6444471120276174,4.325763308881946,4.015524622006564,1.8397453252153653,3.692610168532482,3.0152986619657387,2.1735105531476315,2.1329802534871054,3.601554103595678,3.9432411295694405,3.586128480762025,3.6284866960568483,3.777868436447053,4.088819336231458,3.5589420737394493
0.21021132930816738,0.14382851410373268,1.249174391442434,0.027440406412773146,0.08206927479038312,0.0,0.06276740791570987,0.1635338346287471,0.19968948427031066,0.37686451323721426,0.01405848393066572,0.1854745785515256,0.012739962263807003,0.15328063698195724,0.15336561304455187,0.3807825466607079,0.05122910401435871,0.059863597598567894,0.12312691205988134,1.287534942645458,0.8294766473036278,0.12082619931914321,0.028015197436453296,0.04849404145872309,0.0943620564502465,0.09200191636228802,0.0918065970269327,0.10089412120426189,0.07088345123331664,0.05565569545733443,0.06661485676208106,0.06780089544676184,0.052916815429383986,0.08015216485816816,0.4990401692980963,0.08269027320875516,0.9826365307002176,0.06448374225169554,0.102389776190739,2.228131294055218,0.3713119168616132,0.4515075564151001,0.43740095814704116,1.1470445222132744,0.1247580498947536,0.12202359974723946,0.03752982483871546,1.5957439492299703,0.999193464263025,1.0602505695534346,1.7936459623608627,1.4656557076323267,2.198151332251501,0.0975442681995261,1.822846022326318,1.1909286988125987,1.4007256357779294,1.7629771840562325,2.014720014873197,2.3342094428857503,2.1241938673292244,1.0587398699542994,1.232082321507874,1.9733270210009064,2.0984878548533747,0.998424894624211,2.234144902161887,1.1611259482675602,1.7075576832566333,0.0755330098032015,0.9524546648067123,2.858224624309025,1.0804687614731632,2.7043728728188348,1.9795450611738559,1.2132415207868181,1.6821467935551984,1.6665060031841947,1.7139023444606893,3.63803371779751,4.322036291132168,4.030346367406408,1.9216176401409206,3.6152404940875504,2.9333003653697496,2.098778570238852,2.0577846219886293,3.616666169149172,3.873077141620543,3.508664042761102,3.5520090632809342,3.7720964254737677,4.104289367251274,3.554953152778939
0.23767514095945666,0.1671576034719049,1.2058916435224507,0.08511678695227658,0.054974723361569736,0.06276740791576893,0.0,0.1305219278394559,0.15317915282936356,0.42371642535382864,0.057878622424287866,0.1420589312622986,0.06658381492887999,0.12127686097920663,0.19990204256908567,0.4078053109412376,0.014231455191231385,0.12260357614575333,0.17439348250613368,1.3120728037105744,0.8921009302872344,0.15775074352192162,0.03703684964219734,0.021581980024066024,0.11464647332376007,0.11217185656098391,0.12149303427735278,0.12061920226606687,0.09777280318375459,0.04813684346169617,0.008050405061876138,0.006314676084393714,0.010483505985154079,0.04313573563837063,0.5298558767006516,0.11340163525583068,0.9979071580248268,0.09255061300570526,0.10394118096541216,2.1667541713893224,0.40297603954902916,0.4830621767554877,0.4716734382186928,1.2077360957288086,0.15127586553538686,0.14938641262601213,0.032265157266680076,1.60795920469803,1.0215947901187692,1.0779575542249467,1.7508021182936,1.493939813331018,2.154187650074386,0.0569899852799233,1.7633139462476575,1.150927814222412,1.338176419985348,1.7030462361269598,2.0058288352026845,2.2823309209704887,2.0818401932519586,1.0202899783453439,1.189004753219889,1.926918770607003,2.0580784885879333,1.0121623923158238,2.233871339439155,1.1925298740949568,1.7661592788991012,0.12705164895406795,1.014601360085282,2.915447262625118,1.1107568683290816,2.6865735704022407,1.9712532320650826,1.2359989720774696,1.6889921472669553,1.6727509200832213,1.7203729702208368,3.5995643329153215,4.281986715762445,3.9803925007714316,1.8784882276802504,3.645390212251749,2.9819236527092525,2.1588321846815797,2.1175826538631526,3.5665521891659564,3.8912763852273025,3.5390127458219527,3.5804181226993785,3.733244941783136,4.054033954187736,3.515018575260059
0.3662365458761772,0.2961705989505151,1.085895626632917,0.1655700666089982,0.08245581215907717,0.1635338346288577,0.13052192783936048,0.0,0.05369977831369371,0.4025243098707666,0.15000998054611545,0.03646015354792669,0.15631447084342592,0.010277926633494599,0.20835933268078613,0.5371241082857999,0.14206867227019587,0.20666957553243526,0.20248054713073044,1.4423512462297716,0.938346488501682,0.281332705352103,0.1542306423551251,0.14981373256815728,0.24334256296420623,0.2408183092940578,0.2475043034361151,0.24960965963469883,0.22378442087080086,0.17802178670792884,0.13623943152621504,0.13263429310833044,0.1313621500639216,0.08927775028908645,0.658162707119115,0.2387076679189321,1.1280285138970931,0.2178094657070992,0.2344417913851655,2.0987920938577043,0.5307179166005962,0.6110074390361039,0.5983493678129953,1.2870520715711713,0.279153472338061,0.27695539532589586,0.15622909658307266,1.5000878363444183,1.152049470491652,1.2083580667317735,1.630235104871443,1.623500948995525,2.0349254270412342,0.17817886279564657,1.6834794347928996,1.2232674985732825,1.2873882121353364,1.625548053085228,2.122092018081367,2.1762810215936694,1.9607129222233786,1.0968430305440167,1.0687648224582444,1.810985452179416,1.934977383162878,1.1420017859274565,2.356904194535228,1.3209948306171462,1.8547900159562198,0.23904701236508066,1.082826012433477,3.008559551271831,1.2396182756151108,2.7926484019341604,2.0880977130533376,1.3664482367575816,1.8162667030273099,1.7997597660913842,1.8474640737821972,3.670371713219613,4.3488434602048125,4.020332899334159,1.7582435846414157,3.7745175881398665,3.0950417092102867,2.2402916009103016,2.200421398257351,3.606257501421014,4.021587334379834,3.668069087287429,3.7100670544174363,3.803120793279141,4.092935091087871,3.582589828660567
0.390065296755885,0.3195194472692334,1.052829118572541,0.20717948353909896,0.11846041536446655,0.19968948427031694,0.15317915282936864,0.05369977831370459,0.0,0.4546274629086294,0.18736578353705263,0.017468369212478727,0.1949046823224981,0.0607630540988836,0.26169515737363586,0.558977588907864,0.16679080227767737,0.2495234314341019,0.2543494611988316,1.4598244459892518,0.9912923320287041,0.3105740464800552,0.18431583153619482,0.17453534440471052,0.26748934436497107,0.2650494164485145,0.2746349142019652,0.2732722904408587,0.2508570767622836,0.2008730457550073,0.15665073441480776,0.15313467619527507,0.1574287466767765,0.11977353641470875,0.6818685274916791,0.2664241630616929,1.13896838053553,0.24546497175716173,0.25282224010512294,2.047025537860493,0.5555043866778642,0.6353782004490183,0.6245585839748803,1.3358668801118272,0.3042627244086643,0.30245280907530897,0.18359023768540922,1.5201563505156548,1.1683271997472504,1.2209355267268134,1.597711681492525,1.6437835046152096,2.0013041172326957,0.18866333374489974,1.6335737830059631,1.190120579557515,1.2339562000234334,1.5751770400379093,2.1119731155911077,2.134640083033046,1.9287079896979535,1.0656730821502438,1.0359134569741897,1.7748475547283291,1.9049259025414678,1.1517414839331144,2.3534671575896184,1.3439990620009523,1.9016566147018787,0.27420887063088983,1.1334782640251024,3.0543571259505637,1.2618245522349916,2.7745577698496464,2.078510716243981,1.3826264542786342,1.8192153970457756,1.8022545753443995,1.850068555285699,3.6349117059170686,4.311848889690031,3.9755864046168257,1.7254405387779446,3.7957208392685984,3.132558989375694,2.2889605327930718,2.2487788885101043,3.561520851274986,4.032582034813825,3.6894559807291647,3.7297859831074227,3.767293010470191,4.047931935583187,3.5459910963012438
0.5064478106978533,0.47294785138515355,1.3038223665607687,0.3494547524909665,0.3901075066969553,0.3768645132372182,0.4237164253537921,0.4025243098708185,0.45462746290856315,0.0,0.37268905449664197,0.43834110102160406,0.36627583941665254,0.39834809528638804,0.22437163865921336,0.6335880151623914,0.41921379534831565,0.3350794477573546,0.25383276149236905,1.476487690543643,0.5972383566151347,0.43344213651903446,0.40197861621555125,0.42032470441993336,0.44693875501972813,0.4456327210681359,0.4335442392368922,0.45158761497708133,0.4267057601611502,0.43246639920847263,0.430977262888522,0.43003109970420256,0.41391348467548883,0.40239415505799786,0.7143985698696432,0.42780529409606993,1.226956722330298,0.4223544197954484,0.4691597701302718,2.455264351835563,0.607605917158204,0.6716314490104316,0.6474252452130157,1.0124684970547797,0.4559497992973209,0.45295553048226544,0.41214319780324826,1.3054316587827481,1.2105339595068358,1.290797738056827,1.826244958086704,1.6284325912183122,2.231822746520349,0.4729137591670716,2.0222166846887633,1.5669355222357546,1.6703666319712274,1.969349542138334,2.329589658650072,2.4367297127386203,2.1460912534792405,1.4340462968958045,1.285965200637252,2.0314257611281477,2.105590454422673,1.2484857972529932,2.5182933413620874,1.3164761386410133,1.5930229541948804,0.3863562393210897,0.7863968537486098,2.7478634339603496,1.246166173177279,3.042035193226181,2.2927725050745327,1.4139515989950089,1.9441829336166812,1.931169403508293,1.977013371250262,4.012345538694043,4.697457202876813,4.404014430253802,1.9536116728553554,3.7399480794815183,2.9207920461122967,1.9501830690878703,1.9148230139562663,3.9901414023992543,4.065804588268506,3.632696623592699,3.687982880964035,4.14670171375871,4.477573972944379,3.9303625921274636
