0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
0.0,2.656273117678225,2.121705728304512,2.5978540076981482,5.316747048436464,2.3369142284671223,3.368231423368529,9.20350529285887,4.241247477302069,7.856625647993066,6.469550720018531,8.012089855075478,8.206099824348822,7.162743525455508,4.524740982885758,4.844182268579944,3.09066934056681,9.217919942402057,9.215522368873481,4.210666265726622,8.20994679275019,6.370039862729505,7.5896947833694215,4.450528300578853,3.8565701394938343,5.9208145152104015,8.658985289414028,8.267253059084238,8.258882246419589,7.730578486308392,6.180739352021216,4.14454930683613,7.065104513965603,4.205873815985358,8.826404274551907,2.9368820420125332,9.170070364476151,7.625115531833346,0.11745812770215536,2.10923597998995,2.037402262445372,2.0306064218952637,5.37148825167117,5.588210004188921,5.289449655453379,9.182684803338658,2.9044242679781056,0.8429405059416674,2.3369540233792514,7.855556082643624,0.9188711495422319,0.8702248040783673,0.8888272565018243,0.9093694941623767,0.912702323740038,0.9061611161987421,0.8963024583247952,2.9285668480809086,0.914489084832425,0.9073021199633129,8.787106802343217,0.9151791657984886,0.8672315147636691,0.9054855773764346,3.029007888962594,3.056616924426032,9.274966607734093,3.5501867868460826,3.7903458766505214,4.002299883766564,4.0134408230367145,3.939058915867899,2.5082468442271204,6.6776879643490705,5.583270907183789,0.046636675445842525,6.369710424839553,8.909718474760286,2.91444049889774,2.92359876301311,2.031112303528151,6.369606061057117,4.336369958570991,5.32488886339361,0.9980390528771665,3.7002300408040676,8.483970042494308,0.9059456598205032,3.035038188146881
2.656273117678121,0.0,2.350776045303071,2.491393068604331,3.174441087174181,3.491785527574063,0.7509220191626861,7.242079967537298,4.499205553288329,5.9549771795403,4.516848325045189,6.108960381547768,6.290048572611024,5.248656391244702,4.280765233811998,3.1018348261903537,2.8021941526269862,7.256921262249851,7.267825349759752,2.141988749244186,6.300001283739224,4.396249794939167,4.971378048003731,2.3531984252901914,4.222732119289234,3.3053786439693025,6.722326030352256,6.352278350768328,6.343580295659842,5.829996924380982,4.207382041045944,2.077236416307998,5.145962590153272,2.233116580365777,6.89019836546311,1.6967001499784893,7.215278413121604,5.038735649682832,2.6941156115781264,2.3492549177080995,2.304339071766378,2.2242941641002782,2.722872595531877,2.9526241413350713,3.1484528255184117,8.342887251514696,1.642966853164371,1.934197190468468,0.5609980699521804,5.9568965380461085,1.8817882385033204,1.9098910101724125,1.8960115325992997,1.9061031037988432,1.9006323672913206,1.9140220005492057,1.9037633962203053,1.8452523249206711,1.8848918658875213,1.8979185822702136,6.570331390083301,1.8757114066234348,1.9154935984294776,1.9213106930124495,2.5070855147947726,2.733074868137489,7.297863454891917,3.3905313960240955,3.672230099020698,4.429416921463387,4.4391598166788855,4.322855675139765,3.2703270852873163,4.087251646626696,5.667660516961876,2.6984071813839936,4.409769439486934,8.146101526512242,1.1285177388095329,1.5406617567533691,2.3146506213231186,4.409181782564253,2.0016328192056103,5.322958087990614,2.3411757619954927,1.6449272402590538,6.5509168648242655,1.9219744639773815,1.1134816278458326
2.1217057283044842,2.3507760453030873,0.0,0.4780950728964147,3.665032068136651,1.203983280819006,3.030864397735214,9.592757394634896,5.940775118865564,8.303548959929675,6.864825805882314,8.45787999534265,8.639784925736565,7.596364051156082,6.00211261557711,2.9837622844666876,4.436714959817298,9.607599467252008,9.618596764527695,4.481882763342626,8.649510593660727,6.745079513020916,6.428532179478764,4.699363693617287,5.582954132821217,5.384701178226474,9.072939662225181,8.702047059482975,8.693351078150622,8.178262853752093,6.555591873325442,4.415684415518376,7.493711827312271,4.559239992398742,9.240868108565303,3.697716590178715,9.566023182478384,6.369602346039703,2.0480998228252143,0.012674718274598576,0.08765466243354618,0.1400588609329471,4.713366790741738,4.990550827874308,3.6395437046179677,10.439100432204793,3.6458259518217053,2.1945619471994333,2.5083802797930193,8.305308222759626,2.2283930156038805,2.198186736581848,2.204995157028557,2.2501153687795172,2.247012428144696,2.256804301673702,2.228018832353135,3.7873159944493073,2.226574888279752,2.235374307809069,8.893032922570702,2.2136649352203492,2.2024219400374054,2.265970448531631,4.238206262886454,4.379557874507233,9.648234059972655,5.008889015397069,5.288064207181275,5.761992327246084,5.773107801437048,5.67739554530539,4.297814884573157,5.479218282554492,7.256105815674503,2.127691839753468,6.75784474849837,10.209111138046705,3.307262483067901,3.5896528613274206,0.09130434675174946,6.7572849790342895,3.0077485355086755,6.950799101667751,1.1268756954583221,2.283756816724681,8.901378530781331,2.2675025027426443,3.351702428866777
2.597854007698142,2.4913930686042405,0.4780950728964158,0.0,3.329091577788341,1.3792507099720877,3.1073688732669296,9.696584976723639,6.334531059079154,8.429666163230534,6.994901773354409,8.582440370136656,8.760231122682988,7.726298968036549,6.355884239357452,2.5889611955421343,4.788302776929425,9.7114233730662,9.725284646022644,4.631958383203741,8.771155399931496,6.872357789609437,6.193645127919986,4.838476594481844,5.983817439102751,5.325555374692171,9.185773863471013,8.822238303164896,8.813540500961865,8.305644999002833,6.685403367789027,4.567744172143208,7.623643606587794,4.724308403317212,9.352608353528522,3.970255076787668,9.67149573202439,6.110515853137633,2.525587110619007,0.4907306621563238,0.5606708699795868,0.5722579100273089,4.638816079986615,4.924598432069283,3.3046979570025035,10.72336589782012,3.91687082486793,2.6257569432489656,2.740261034187047,8.432022177082379,2.6533882420568298,2.626989120583218,2.6322340913935536,2.6765937504366772,2.673092399732928,2.6837698045692555,2.655125595269244,4.073924379393102,2.6519379402022474,2.6616454105153293,8.939115245442222,2.6386340135922164,2.6315928127072596,2.6932617127791745,4.571451054722167,4.72846634421367,9.748190698632737,5.370196251832241,5.652602921274625,6.167408938949719,6.178451323183154,6.079663096994035,4.7195657848228425,5.2461374333338195,7.637613587229076,2.6045951625146917,6.887769094782006,10.503216125494063,3.5284195620365173,3.849329113306045,0.5675135434931995,6.887118882038847,2.799153373604211,7.325033338084366,1.6045809622573919,2.0867009786103363,9.016243265443388,2.6947957385191796,3.555444407691855
5.3167470484364205,3.174441087174184,3.665032068136723,3.32909157778833,0.0,4.691427355856196,2.99705409049235,8.290499247121755,7.577944866328676,7.2761870943626406,6.028975055333192,7.404421973264807,7.538147200876708,6.669991680643989,7.225307012500452,0.9299545632257608,5.884069766591596,8.30435458113702,8.336989003325762,4.300373944520482,7.556608807974804,5.903396117151722,3.0785241156609624,4.36880054332831,7.336743956325496,3.347994354712184,7.877204716273144,7.5932824885531085,7.585279385016093,7.172530508285776,5.7618266151667115,4.270004775007966,6.578730235854737,4.469079850644979,8.02438464260136,4.68971549380937,8.278331357660415,2.9088551841279084,5.299556315082807,3.675018333639041,3.7043948851155566,3.6522365694648844,2.7431948416304244,3.0018639773790063,0.02736076958678417,10.62152113425364,4.643441364603327,4.851642234807002,3.735279117974159,7.282563381964632,4.825547860231957,4.834571730135549,4.82677330746492,4.8533148799971535,4.8478106878330065,4.862172348798933,4.842391675165816,4.858325913246449,4.827200607906676,4.840923433320028,7.198540117838941,4.814719329589297,4.840671217633976,4.871537747502087,5.568168146774788,5.814605578021651,8.312309700527207,6.444059306797264,6.7114999422317565,7.545612253598545,7.554719874192794,7.435689599268356,6.444767519787801,2.2007680159103225,8.635283977100636,5.345431745187046,5.935585660103267,10.497519597423413,4.074275906664232,4.522179449833282,3.717691252826837,5.9343786856896426,1.1966296758435864,8.279205732991292,4.527972447356779,1.635949850852254,7.734609974582404,4.872672752552743,3.9798971965003314
2.336914228467154,3.4917855275742267,1.2039832808189554,1.3792507099721623,4.6914273558561455,0.0,4.201336029322136,10.715852554304364,6.53452295458887,9.408975687485594,7.971452285744667,9.564382299767956,9.74975968155778,8.700320141941095,6.726988805283111,3.904022088300787,5.1988429883881775,10.73066896182954,10.73908972241737,5.584171869438582,9.758310302693914,7.854885947601786,7.570683912672144,5.81013585702221,6.155882152774186,6.588305188662547,10.188996604222165,9.812102052621055,9.803430484298115,9.282823635095152,7.6638157559816555,5.516679882970151,8.598036683003178,5.645554968133644,10.357554882309469,4.651392799276466,10.687709471188144,7.489762375714839,2.2262518995369285,1.2005959525873582,1.2223497089019708,1.302653240047358,5.917293040909197,6.194485842901893,4.667739422756663,11.29935267383354,4.603357276828,2.7937756726996983,3.557350294013868,9.410144446286235,2.8526963632035582,2.8083125488541087,2.82160458975411,2.865566976141908,2.8645785242657387,2.8693667000373146,2.8428549537961967,4.713521738910229,2.849425031490613,2.8532538167521118,10.059709038941216,2.839584606233324,2.810385094211313,2.876123282643583,5.053045636197702,5.1504593752932815,10.774609480536377,5.729760751373615,5.993412118374306,6.312795987720126,6.323998964270296,6.24278198307714,4.814163559466377,6.622477740438521,7.875359065437336,2.3182606611037597,7.865070648911207,11.048957673738316,4.347144803347689,4.567373230131076,1.209813692453543,7.864600252504737,4.16553864841349,7.598756549862193,1.5231083984506777,3.4458321665757845,10.015957169101581,2.87749324106872,4.4121311324365005
3.368231423368546,0.7509220191627266,3.030864397735247,3.107368873267006,2.9970540904923464,4.201336029322091,0.0,6.589294306226563,4.586751117351855,5.330344152744851,3.9017501390132563,5.482003101431542,5.657516498053725,4.630908720404333,4.2354058802684,3.1482598719220336,2.902648741712321,6.604131453218189,6.618237928488964,1.604061135130548,5.668990297254505,3.7773044038710664,4.360544115936871,1.7789000920285087,4.359915226233656,2.562668101682093,6.0800446099034,5.719352330151117,5.710661526480299,5.207306666413539,3.593196723988061,1.5481878192369853,4.528504060133554,1.7334542241905007,6.246538886057546,1.6989465986240586,6.564329957053906,4.463944139338463,3.414295676872393,3.0308448540202635,2.993388994066634,2.9124056937290623,2.006262269859848,2.2204686372020648,2.97381841409146,7.983114890488231,1.6549897108787364,2.601773812749853,1.0729200084949653,5.333061711705074,2.541135215717432,2.575738026720918,2.5600684792439234,2.5628497831962864,2.557645592267874,2.569998775588592,2.5642532350182305,1.8690555387009873,2.544708008497402,2.556839897119277,5.862584424004602,2.5373323460751855,2.5808956842716673,2.576048055528091,2.582612627299782,2.8337407666944916,6.640836373834694,3.451128740882483,3.7158580026656094,4.568948331359709,4.577653527367171,4.457712569400391,3.600486627192033,3.5200322343366186,5.644834684149783,3.4118043649779457,3.7948719176830528,7.8110521354364995,1.0899083645815222,1.532138115661916,3.0046784746843143,3.79414561731346,1.806623278705692,5.290095202161618,3.0920229235939343,1.7382425639377046,5.911189459938347,2.5764747406492727,0.9853637336669424
9.20350529285884,7.242079967537291,9.592757394634996,9.696584976723658,8.290499247121693,10.715852554304513,6.589294306226321,0.0,6.630643787684178,1.3493311983647989,2.7550654518159448,1.1955064020391226,1.000123369629762,2.0422635616893325,5.8128981334651755,8.993228281239425,6.422597185437043,0.014844767893712814,0.06521406507154306,5.13409650384035,0.9985439417844764,2.8665327329528116,6.507326476010978,4.905955382110113,6.841596447795358,4.943173547236603,0.5464895150548628,0.9402663065197929,0.9483722286002169,1.4744071356133879,3.0584153158334977,5.201961160952072,2.141430265593645,5.084894210388999,0.3834127636415105,6.268349676820535,0.04272320375225363,6.883726813846081,9.298885378217467,9.591311016183177,9.546018715211462,9.466162640964663,5.567867461895149,5.294699019609459,8.28489690054813,4.293547166703956,6.303066811527984,8.376061268396302,7.173366640226291,1.3511653370098105,8.29930284513506,8.350198492642933,8.331684743994757,8.304145757475325,8.301567268085648,8.306068109677145,8.320177823747377,6.27685582441281,8.303690773238221,8.308639172628295,1.3481068893385564,8.305721714626111,8.352052601862507,8.30533568569539,6.333405770598389,6.421138071455121,0.09639326011416723,6.287988408404467,6.231754480626248,6.919417751680656,6.916428653322642,6.85832123181409,7.530300257595427,6.6772137085685435,6.2505387537945065,9.249307272765446,2.8597104436158767,4.45482958272352,6.409440818754395,6.295470727798474,9.556164443204674,2.8600508467392096,7.592534318998779,6.07619776543246,9.385736042697314,8.013386272025118,0.7206171458496448,8.304685448896887,6.325545986354969
4.241247477302074,4.499205553288374,5.940775118865618,6.334531059079129,7.577944866328659,6.534522954588843,4.586751117351866,6.630643787684086,0.0,5.400403712601871,4.494015017206297,5.526752351177251,5.707753258867042,4.896535928903441,0.8295770922156755,7.600488563639182,1.7008319997281562,6.642225379025522,6.61460938748853,3.7210408014361005,5.6992469868302775,4.472331724784216,8.400657113020662,3.822548880710615,0.3884643579542025,6.003202758659396,6.1207002422889465,5.755474226701666,5.749270930260938,5.2994947310425555,4.353995979141372,3.7079896548270104,4.835675195523527,3.5607318411925637,6.260596849814416,2.8888076162703826,6.589107265288615,8.61854086711306,4.358217559178545,5.931128976355145,5.8559725721588425,5.807622782876907,5.894265802425534,5.913321620352854,7.554013780649488,5.17684063846638,2.934575432456378,3.7772539266826914,3.965823914472702,5.393870988434583,3.7311408228311738,3.7682144959913106,3.7583072841271052,3.7127331969260253,3.7149738637533845,3.7071986759529074,3.735573410229022,2.7197263030340877,3.7335948075563663,3.72672045646036,6.832667791483094,3.745517328290721,3.7649044684653603,3.6989437583241775,2.0110367735700927,1.7704203451586447,6.722673839593281,1.1361510643078423,0.8857673502870664,0.3196425562570882,0.3125036630599685,0.32313234751359327,1.7336338129439366,7.762507248768166,1.3425035220832864,4.27005554397174,4.444443123851205,4.865420705911637,3.503675165514806,3.056206155602909,5.856911338975615,4.445339540233104,6.381969068167001,1.0986654391480617,5.034260222673713,6.141481275014558,5.96814337909483,3.697454457055582,3.6013900041195486
7.8566256479929075,5.9549771795402355,8.303548959929735,8.429666163230666,7.276187094362648,9.408975687485414,5.330344152745009,1.349331198364746,5.400403712601872,0.0,1.4388903128996422,0.15622944264326652,0.34958225244750835,0.708681181588438,4.572931826522507,7.911270237653995,5.085523182829711,1.3635320985569814,1.3590769514756353,3.8259798737058515,0.3536517913917927,1.5587318867479976,5.898876843983596,3.6045004525628905,5.582708383874302,3.9802316980107277,0.8031682479400313,0.4106393637307605,0.40225743542871334,0.1267662777214704,1.7479660249870719,3.893146265426654,0.8109471094276031,3.7652405046254773,0.9699041743283063,4.9231029223476375,1.314662824653086,6.262703090647814,7.952695523367824,8.301543439469974,8.253582452162,8.174414788105931,4.533445229792903,4.284723442421912,7.267562560493279,4.1078240266959645,4.95864611712636,7.031133287112476,5.85650775576192,0.011023380603385194,6.954428867532921,7.00541150476735,6.986933853316688,6.9588827439451695,6.956373180314736,6.960686304527731,6.975142061909556,4.929022726602628,6.958810803391775,6.963575780109438,1.5694570440244389,6.96104071796842,7.007181758239617,6.959819002554844,4.988417238699549,5.081953419718955,1.4253704617510188,4.976749481579025,4.938330717461173,5.6760036458232985,5.673930100238691,5.607287623722948,6.2044091265307095,5.893590238389334,5.174690752401172,7.902342557497611,1.5457802139135906,4.164760007912906,5.082902492661945,4.953923173995841,8.26330756714372,1.5463257346615298,6.474199705682951,4.958215468778282,8.056841325242564,6.835267914166714,0.6287213998815383,6.959150307900344,5.004492011285472
